poll_id,pollster_id,pollster,sponsors,display_name,numeric_grade,methodology,transparency_score,state,start_date,end_date,sample_size,population,party,candidate_id,candidate_name,pct,Pollster,Average Error,Error Favored Republicans,Error Favored Democrats,corrected_pct
88647,1554,RMG Research,Napolitan News Service,RMG Research,2.3,Online Panel,5.0,**National,2024-10-07,2024-10-10,2945.0,lv,REP,16651,Donald Trump,47.0,unkwn,0,0,0,47.0
88664,1424,Siena/NYT,The Philadelphia Inquirer,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-10-07,2024-10-10,857.0,rv,DEM,16661,Kamala Harris,50.0,unkwn,0,0,0,50.0
88664,1424,Siena/NYT,The Philadelphia Inquirer,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-10-07,2024-10-10,857.0,rv,REP,16651,Donald Trump,47.0,unkwn,0,0,0,47.0
88664,1424,Siena/NYT,The Philadelphia Inquirer,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-10-07,2024-10-10,857.0,rv,DEM,16661,Kamala Harris,49.0,unkwn,0,0,0,49.0
88664,1424,Siena/NYT,The Philadelphia Inquirer,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-10-07,2024-10-10,857.0,rv,REP,16651,Donald Trump,45.0,unkwn,0,0,0,45.0
88664,1424,Siena/NYT,The Philadelphia Inquirer,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-10-07,2024-10-10,857.0,lv,DEM,16661,Kamala Harris,50.0,unkwn,0,0,0,50.0
88664,1424,Siena/NYT,The Philadelphia Inquirer,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-10-07,2024-10-10,857.0,lv,REP,16651,Donald Trump,47.0,unkwn,0,0,0,47.0
88664,1424,Siena/NYT,The Philadelphia Inquirer,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-10-07,2024-10-10,857.0,lv,DEM,16661,Kamala Harris,49.0,unkwn,0,0,0,49.0
88664,1424,Siena/NYT,The Philadelphia Inquirer,The New York Times/Siena College,3.0,Live Phone,9.0,Pennsylvania,2024-10-07,2024-10-10,857.0,lv,REP,16651,Donald Trump,45.0,unkwn,0,0,0,45.0
88665,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Arizona,2024-10-07,2024-10-10,808.0,lv,DEM,16661,Kamala Harris,46.0,unkwn,0,0,0,46.0
88665,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Arizona,2024-10-07,2024-10-10,808.0,lv,REP,16651,Donald Trump,51.0,unkwn,0,0,0,51.0
88665,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Arizona,2024-10-07,2024-10-10,808.0,lv,DEM,16661,Kamala Harris,45.0,unkwn,0,0,0,45.0
88665,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Arizona,2024-10-07,2024-10-10,808.0,lv,REP,16651,Donald Trump,50.0,unkwn,0,0,0,50.0
88665,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Arizona,2024-10-07,2024-10-10,808.0,rv,DEM,16661,Kamala Harris,45.0,unkwn,0,0,0,45.0
88665,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Arizona,2024-10-07,2024-10-10,808.0,rv,REP,16651,Donald Trump,51.0,unkwn,0,0,0,51.0
88665,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Arizona,2024-10-07,2024-10-10,808.0,rv,DEM,16661,Kamala Harris,44.0,unkwn,0,0,0,44.0
88665,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Arizona,2024-10-07,2024-10-10,808.0,rv,REP,16651,Donald Trump,49.0,unkwn,0,0,0,49.0
88673,1554,RMG Research,Napolitan News Service,RMG Research,2.3,Online Panel,5.0,Georgia,2024-10-07,2024-10-10,731.0,lv,DEM,16661,Kamala Harris,47.0,unkwn,0,0,0,47.0
88673,1554,RMG Research,Napolitan News Service,RMG Research,2.3,Online Panel,5.0,Georgia,2024-10-07,2024-10-10,731.0,lv,REP,16651,Donald Trump,50.0,unkwn,0,0,0,50.0
88688,1888,UMass Amherst/YouGov,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,2.4,Online Panel,7.5,Massachusetts,2024-10-03,2024-10-10,700.0,a,DEM,16661,Kamala Harris,56.0,unkwn,0,0,0,56.0
88688,1888,UMass Amherst/YouGov,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,2.4,Online Panel,7.5,Massachusetts,2024-10-03,2024-10-10,700.0,a,REP,16651,Donald Trump,30.0,unkwn,0,0,0,30.0
88690,1810,American Pulse,none,American Pulse Research & Polling,,IVR/Live Phone/Text-to-Web,6.0,Pennsylvania,2024-10-02,2024-10-10,1193.0,lv,DEM,16661,Kamala Harris,47.6,unkwn,0,0,0,47.6
88690,1810,American Pulse,none,American Pulse Research & Polling,,IVR/Live Phone/Text-to-Web,6.0,Pennsylvania,2024-10-02,2024-10-10,1193.0,lv,REP,16651,Donald Trump,49.0,unkwn,0,0,0,49.0
88690,1810,American Pulse,none,American Pulse Research & Polling,,IVR/Live Phone/Text-to-Web,6.0,Pennsylvania,2024-10-02,2024-10-10,1193.0,lv,DEM,16661,Kamala Harris,49.5,unkwn,0,0,0,49.5
88690,1810,American Pulse,none,American Pulse Research & Polling,,IVR/Live Phone/Text-to-Web,6.0,Pennsylvania,2024-10-02,2024-10-10,1193.0,lv,REP,16651,Donald Trump,50.5,unkwn,0,0,0,50.5
88738,1847,University of Massachusetts Lowell/YouGov,none,University of Massachusetts Lowell Center for Public Opinion/YouGov,2.9,Online Panel,9.0,New Hampshire,2024-10-02,2024-10-10,600.0,lv,DEM,16661,Kamala Harris,50.0,unkwn,0,0,0,50.0
88738,1847,University of Massachusetts Lowell/YouGov,none,University of Massachusetts Lowell Center for Public Opinion/YouGov,2.9,Online Panel,9.0,New Hampshire,2024-10-02,2024-10-10,600.0,lv,REP,16651,Donald Trump,41.0,unkwn,0,0,0,41.0
88768,568,YouGov,University of Texas,YouGov,3.0,Online Panel,9.0,Texas,2024-10-02,2024-10-10,1091.0,lv,DEM,16661,Kamala Harris,46.0,YouGov,3.7,50.0,50.0,47.85
88768,568,YouGov,University of Texas,YouGov,3.0,Online Panel,9.0,Texas,2024-10-02,2024-10-10,1091.0,lv,REP,16651,Donald Trump,51.0,YouGov,3.7,50.0,50.0,49.15
88712,1075,Marquette Law School,none,Marquette University Law School,3.0,Probability Panel,10.0,**National,2024-10-01,2024-10-10,780.0,rv,DEM,16661,Kamala Harris,50.0,unkwn,0,0,0,50.0
88712,1075,Marquette Law School,none,Marquette University Law School,3.0,Probability Panel,10.0,**National,2024-10-01,2024-10-10,780.0,rv,REP,16651,Donald Trump,50.0,unkwn,0,0,0,50.0
88712,1075,Marquette Law School,none,Marquette University Law School,3.0,Probability Panel,10.0,**National,2024-10-01,2024-10-10,780.0,rv,DEM,16661,Kamala Harris,43.0,unkwn,0,0,0,43.0
88712,1075,Marquette Law School,none,Marquette University Law School,3.0,Probability Panel,10.0,**National,2024-10-01,2024-10-10,780.0,rv,REP,16651,Donald Trump,39.0,unkwn,0,0,0,39.0
88712,1075,Marquette Law School,none,Marquette University Law School,3.0,Probability Panel,10.0,**National,2024-10-01,2024-10-10,652.0,lv,DEM,16661,Kamala Harris,50.0,unkwn,0,0,0,50.0
88712,1075,Marquette Law School,none,Marquette University Law School,3.0,Probability Panel,10.0,**National,2024-10-01,2024-10-10,652.0,lv,REP,16651,Donald Trump,50.0,unkwn,0,0,0,50.0
88712,1075,Marquette Law School,none,Marquette University Law School,3.0,Probability Panel,10.0,**National,2024-10-01,2024-10-10,652.0,lv,DEM,16661,Kamala Harris,44.0,unkwn,0,0,0,44.0
88712,1075,Marquette Law School,none,Marquette University Law School,3.0,Probability Panel,10.0,**National,2024-10-01,2024-10-10,652.0,lv,REP,16651,Donald Trump,41.0,unkwn,0,0,0,41.0
88686,500,U. Houston,none,University of Houston Hobby School of Public Affairs,2.2,Online Panel,4.0,Texas,2024-09-26,2024-10-10,1329.0,lv,DEM,16661,Kamala Harris,46.0,unkwn,0,0,0,46.0
88686,500,U. Houston,none,University of Houston Hobby School of Public Affairs,2.2,Online Panel,4.0,Texas,2024-09-26,2024-10-10,1329.0,lv,REP,16651,Donald Trump,51.0,unkwn,0,0,0,51.0
88924,1907,Michigan State University/YouGov,none,Michigan State University Institute for Public Policy and Social Research/YouGov,,Online Panel,3.0,Michigan,2024-09-23,2024-10-10,845.0,lv,DEM,16661,Kamala Harris,52.4,unkwn,0,0,0,52.4
88924,1907,Michigan State University/YouGov,none,Michigan State University Institute for Public Policy and Social Research/YouGov,,Online Panel,3.0,Michigan,2024-09-23,2024-10-10,845.0,lv,REP,16651,Donald Trump,47.6,unkwn,0,0,0,47.6
88655,1741,ActiVote,none,ActiVote,,App Panel,8.0,California,2024-09-22,2024-10-10,400.0,lv,DEM,16661,Kamala Harris,63.5,unkwn,0,0,0,63.5
88655,1741,ActiVote,none,ActiVote,,App Panel,8.0,California,2024-09-22,2024-10-10,400.0,lv,REP,16651,Donald Trump,36.5,unkwn,0,0,0,36.5
88654,1741,ActiVote,none,ActiVote,,App Panel,8.0,Missouri,2024-09-08,2024-10-10,400.0,lv,DEM,16661,Kamala Harris,42.8,unkwn,0,0,0,42.8
88654,1741,ActiVote,none,ActiVote,,App Panel,8.0,Missouri,2024-09-08,2024-10-10,400.0,lv,REP,16651,Donald Trump,57.2,unkwn,0,0,0,57.2
88636,235,InsiderAdvantage,none,InsiderAdvantage,2.0,Text,5.0,Michigan,2024-10-08,2024-10-09,800.0,lv,DEM,16661,Kamala Harris,46.0,InsiderAdvantage,5.8,81.0,19.0,47.102
88636,235,InsiderAdvantage,none,InsiderAdvantage,2.0,Text,5.0,Michigan,2024-10-08,2024-10-09,800.0,lv,REP,16651,Donald Trump,48.0,InsiderAdvantage,5.8,81.0,19.0,43.302
88637,235,InsiderAdvantage,none,InsiderAdvantage,2.0,Text,5.0,Wisconsin,2024-10-08,2024-10-09,800.0,lv,DEM,16661,Kamala Harris,48.0,InsiderAdvantage,5.8,81.0,19.0,49.102
88637,235,InsiderAdvantage,none,InsiderAdvantage,2.0,Text,5.0,Wisconsin,2024-10-08,2024-10-09,800.0,lv,REP,16651,Donald Trump,48.0,InsiderAdvantage,5.8,81.0,19.0,43.302
88661,1562,Redfield & Wilton Strategies,The Telegraph,Redfield & Wilton Strategies,1.8,Online Panel,9.0,Georgia,2024-10-08,2024-10-09,608.0,lv,DEM,16661,Kamala Harris,47.0,unkwn,0,0,0,47.0
88661,1562,Redfield & Wilton Strategies,The Telegraph,Redfield & Wilton Strategies,1.8,Online Panel,9.0,Georgia,2024-10-08,2024-10-09,608.0,lv,REP,16651,Donald Trump,48.0,unkwn,0,0,0,48.0
88662,1562,Redfield & Wilton Strategies,The Telegraph,Redfield & Wilton Strategies,1.8,Online Panel,9.0,Pennsylvania,2024-10-08,2024-10-09,707.0,lv,DEM,16661,Kamala Harris,46.0,unkwn,0,0,0,46.0
88662,1562,Redfield & Wilton Strategies,The Telegraph,Redfield & Wilton Strategies,1.8,Online Panel,9.0,Pennsylvania,2024-10-08,2024-10-09,707.0,lv,REP,16651,Donald Trump,48.0,unkwn,0,0,0,48.0
88717,1334,Alaska Survey Research,none,Alaska Survey Research,1.9,Text-to-Web,7.0,Alaska,2024-10-08,2024-10-09,1254.0,lv,DEM,16661,Kamala Harris,43.0,unkwn,0,0,0,43.0
88717,1334,Alaska Survey Research,none,Alaska Survey Research,1.9,Text-to-Web,7.0,Alaska,2024-10-08,2024-10-09,1254.0,lv,REP,16651,Donald Trump,50.0,unkwn,0,0,0,50.0
88717,1334,Alaska Survey Research,none,Alaska Survey Research,1.9,Text-to-Web,7.0,Alaska,2024-10-08,2024-10-09,1254.0,lv,DEM,16661,Kamala Harris,46.0,unkwn,0,0,0,46.0
88717,1334,Alaska Survey Research,none,Alaska Survey Research,1.9,Text-to-Web,7.0,Alaska,2024-10-08,2024-10-09,1254.0,lv,REP,16651,Donald Trump,54.0,unkwn,0,0,0,54.0
88633,770,TIPP,Center for American Greatness,TIPP Insights,1.8,Online Panel,3.0,Pennsylvania,2024-10-07,2024-10-09,1079.0,rv,DEM,16661,Kamala Harris,49.2,unkwn,0,0,0,49.2
88633,770,TIPP,Center for American Greatness,TIPP Insights,1.8,Online Panel,3.0,Pennsylvania,2024-10-07,2024-10-09,1079.0,rv,REP,16651,Donald Trump,45.3,unkwn,0,0,0,45.3
88633,770,TIPP,Center for American Greatness,TIPP Insights,1.8,Online Panel,3.0,Pennsylvania,2024-10-07,2024-10-09,803.0,lv,DEM,16661,Kamala Harris,47.5,unkwn,0,0,0,47.5
88633,770,TIPP,Center for American Greatness,TIPP Insights,1.8,Online Panel,3.0,Pennsylvania,2024-10-07,2024-10-09,803.0,lv,REP,16651,Donald Trump,48.9,unkwn,0,0,0,48.9
88633,770,TIPP,Center for American Greatness,TIPP Insights,1.8,Online Panel,3.0,Pennsylvania,2024-10-07,2024-10-09,1079.0,rv,DEM,16661,Kamala Harris,48.5,unkwn,0,0,0,48.5
88633,770,TIPP,Center for American Greatness,TIPP Insights,1.8,Online Panel,3.0,Pennsylvania,2024-10-07,2024-10-09,1079.0,rv,REP,16651,Donald Trump,44.9,unkwn,0,0,0,44.9
88633,770,TIPP,Center for American Greatness,TIPP Insights,1.8,Online Panel,3.0,Pennsylvania,2024-10-07,2024-10-09,803.0,lv,DEM,16661,Kamala Harris,48.3,unkwn,0,0,0,48.3
88633,770,TIPP,Center for American Greatness,TIPP Insights,1.8,Online Panel,3.0,Pennsylvania,2024-10-07,2024-10-09,803.0,lv,REP,16651,Donald Trump,49.0,unkwn,0,0,0,49.0
88680,1189,Morning Consult,none,Morning Consult,1.9,Online Panel,3.0,**National,2024-10-07,2024-10-09,10188.0,lv,DEM,16661,Kamala Harris,50.0,unkwn,0,0,0,50.0
88680,1189,Morning Consult,none,Morning Consult,1.9,Online Panel,3.0,**National,2024-10-07,2024-10-09,10188.0,lv,REP,16651,Donald Trump,46.0,unkwn,0,0,0,46.0
88624,1568,Fabrizio/McLaughlin,none,"Fabrizio, Lee & Associates/McLaughlin & Associates",,Live Phone/Text-to-Web,1.0,Arizona,2024-10-06,2024-10-09,800.0,lv,DEM,16661,Kamala Harris,46.0,unkwn,0,0,0,46.0
88624,1568,Fabrizio/McLaughlin,none,"Fabrizio, Lee & Associates/McLaughlin & Associates",,Live Phone/Text-to-Web,1.0,Arizona,2024-10-06,2024-10-09,800.0,lv,REP,16651,Donald Trump,49.0,unkwn,0,0,0,49.0
88625,1568,Fabrizio/McLaughlin,none,"Fabrizio, Lee & Associates/McLaughlin & Associates",,Live Phone/Text-to-Web,1.0,Georgia,2024-10-06,2024-10-09,800.0,lv,DEM,16661,Kamala Harris,45.0,unkwn,0,0,0,45.0
88625,1568,Fabrizio/McLaughlin,none,"Fabrizio, Lee & Associates/McLaughlin & Associates",,Live Phone/Text-to-Web,1.0,Georgia,2024-10-06,2024-10-09,800.0,lv,REP,16651,Donald Trump,50.0,unkwn,0,0,0,50.0
88626,1568,Fabrizio/McLaughlin,none,"Fabrizio, Lee & Associates/McLaughlin & Associates",,Live Phone/Text-to-Web,1.0,Michigan,2024-10-06,2024-10-09,800.0,lv,DEM,16661,Kamala Harris,48.0,unkwn,0,0,0,48.0
88626,1568,Fabrizio/McLaughlin,none,"Fabrizio, Lee & Associates/McLaughlin & Associates",,Live Phone/Text-to-Web,1.0,Michigan,2024-10-06,2024-10-09,800.0,lv,REP,16651,Donald Trump,49.0,unkwn,0,0,0,49.0
88627,1568,Fabrizio/McLaughlin,none,"Fabrizio, Lee & Associates/McLaughlin & Associates",,Live Phone/Text-to-Web,1.0,Nevada,2024-10-06,2024-10-09,800.0,lv,DEM,16661,Kamala Harris,47.0,unkwn,0,0,0,47.0
88627,1568,Fabrizio/McLaughlin,none,"Fabrizio, Lee & Associates/McLaughlin & Associates",,Live Phone/Text-to-Web,1.0,Nevada,2024-10-06,2024-10-09,800.0,lv,REP,16651,Donald Trump,50.0,unkwn,0,0,0,50.0
88628,1568,Fabrizio/McLaughlin,none,"Fabrizio, Lee & Associates/McLaughlin & Associates",,Live Phone/Text-to-Web,1.0,North Carolina,2024-10-06,2024-10-09,800.0,lv,DEM,16661,Kamala Harris,47.0,unkwn,0,0,0,47.0
88628,1568,Fabrizio/McLaughlin,none,"Fabrizio, Lee & Associates/McLaughlin & Associates",,Live Phone/Text-to-Web,1.0,North Carolina,2024-10-06,2024-10-09,800.0,lv,REP,16651,Donald Trump,48.0,unkwn,0,0,0,48.0
88629,1568,Fabrizio/McLaughlin,none,"Fabrizio, Lee & Associates/McLaughlin & Associates",,Live Phone/Text-to-Web,1.0,Pennsylvania,2024-10-06,2024-10-09,800.0,lv,DEM,16661,Kamala Harris,48.0,unkwn,0,0,0,48.0
88629,1568,Fabrizio/McLaughlin,none,"Fabrizio, Lee & Associates/McLaughlin & Associates",,Live Phone/Text-to-Web,1.0,Pennsylvania,2024-10-06,2024-10-09,800.0,lv,REP,16651,Donald Trump,49.0,unkwn,0,0,0,49.0
88630,1568,Fabrizio/McLaughlin,none,"Fabrizio, Lee & Associates/McLaughlin & Associates",,Live Phone/Text-to-Web,1.0,Wisconsin,2024-10-06,2024-10-09,800.0,lv,DEM,16661,Kamala Harris,48.0,unkwn,0,0,0,48.0
88630,1568,Fabrizio/McLaughlin,none,"Fabrizio, Lee & Associates/McLaughlin & Associates",,Live Phone/Text-to-Web,1.0,Wisconsin,2024-10-06,2024-10-09,800.0,lv,REP,16651,Donald Trump,49.0,unkwn,0,0,0,49.0
88898,1365,Change Research,none,Change Research,1.4,Text-to-Web/Online Ad,5.0,**National,2024-10-03,2024-10-09,3275.0,lv,DEM,16661,Kamala Harris,46.0,unkwn,0,0,0,46.0
88898,1365,Change Research,none,Change Research,1.4,Text-to-Web/Online Ad,5.0,**National,2024-10-03,2024-10-09,3275.0,lv,REP,16651,Donald Trump,46.0,unkwn,0,0,0,46.0
88737,1847,University of Massachusetts Lowell/YouGov,none,University of Massachusetts Lowell Center for Public Opinion/YouGov,2.9,Online Panel,9.0,Pennsylvania,2024-10-02,2024-10-09,800.0,lv,DEM,16661,Kamala Harris,46.0,unkwn,0,0,0,46.0
88737,1847,University of Massachusetts Lowell/YouGov,none,University of Massachusetts Lowell Center for Public Opinion/YouGov,2.9,Online Panel,9.0,Pennsylvania,2024-10-02,2024-10-09,800.0,lv,REP,16651,Donald Trump,45.0,unkwn,0,0,0,45.0
88656,1741,ActiVote,none,ActiVote,,App Panel,8.0,Michigan,2024-09-15,2024-10-09,400.0,lv,DEM,16661,Kamala Harris,51.2,unkwn,0,0,0,51.2
88656,1741,ActiVote,none,ActiVote,,App Panel,8.0,Michigan,2024-09-15,2024-10-09,400.0,lv,REP,16651,Donald Trump,48.8,unkwn,0,0,0,48.8
88657,1741,ActiVote,none,ActiVote,,App Panel,8.0,Minnesota,2024-09-10,2024-10-09,400.0,lv,DEM,16661,Kamala Harris,52.9,unkwn,0,0,0,52.9
88657,1741,ActiVote,none,ActiVote,,App Panel,8.0,Minnesota,2024-09-10,2024-10-09,400.0,lv,REP,16651,Donald Trump,47.1,unkwn,0,0,0,47.1
88579,235,InsiderAdvantage,none,InsiderAdvantage,2.0,Text,5.0,Pennsylvania,2024-10-07,2024-10-08,800.0,lv,DEM,16661,Kamala Harris,47.0,InsiderAdvantage,5.8,81.0,19.0,48.102
88579,235,InsiderAdvantage,none,InsiderAdvantage,2.0,Text,5.0,Pennsylvania,2024-10-07,2024-10-08,800.0,lv,REP,16651,Donald Trump,49.0,InsiderAdvantage,5.8,81.0,19.0,44.302
88604,1250,Trafalgar Group,none,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,4.0,Georgia,2024-10-07,2024-10-08,1089.0,lv,DEM,16661,Kamala Harris,44.9,Trafalgar Group,5.4,86.0,14.0,45.656
88604,1250,Trafalgar Group,none,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,4.0,Georgia,2024-10-07,2024-10-08,1089.0,lv,REP,16651,Donald Trump,46.2,Trafalgar Group,5.4,86.0,14.0,41.556000000000004
88705,1903,Yale Youth Poll,none,Yale University Institution for Social and Policy Studies,,Online Panel,4.5,**National,2024-10-07,2024-10-08,5500.0,rv,DEM,16661,Kamala Harris,46.9,unkwn,0,0,0,46.9
88705,1903,Yale Youth Poll,none,Yale University Institution for Social and Policy Studies,,Online Panel,4.5,**National,2024-10-07,2024-10-08,5500.0,rv,REP,16651,Donald Trump,45.6,unkwn,0,0,0,45.6
88621,1497,co/efficient,Americans for IVF,co/efficient,1.1,IVR/Text,5.0,**National,2024-10-06,2024-10-08,2180.0,lv,DEM,16661,Kamala Harris,49.0,unkwn,0,0,0,49.0
88621,1497,co/efficient,Americans for IVF,co/efficient,1.1,IVR/Text,5.0,**National,2024-10-06,2024-10-08,2180.0,lv,REP,16651,Donald Trump,47.0,unkwn,0,0,0,47.0
88679,1189,Morning Consult,none,Morning Consult,1.9,Online Panel,3.0,**National,2024-10-06,2024-10-08,10812.0,lv,DEM,16661,Kamala Harris,50.0,unkwn,0,0,0,50.0
88679,1189,Morning Consult,none,Morning Consult,1.9,Online Panel,3.0,**National,2024-10-06,2024-10-08,10812.0,lv,REP,16651,Donald Trump,46.0,unkwn,0,0,0,46.0
88606,1102,Emerson,Nexstar,Emerson College,2.9,IVR/Online Panel/Text-to-Web,7.0,Arizona,2024-10-05,2024-10-08,1000.0,lv,DEM,16661,Kamala Harris,48.2,unkwn,0,0,0,48.2
88606,1102,Emerson,Nexstar,Emerson College,2.9,IVR/Online Panel/Text-to-Web,7.0,Arizona,2024-10-05,2024-10-08,1000.0,lv,REP,16651,Donald Trump,50.5,unkwn,0,0,0,50.5
88607,1102,Emerson,Nexstar,Emerson College,2.9,IVR/Online Panel/Text-to-Web,7.0,Georgia,2024-10-05,2024-10-08,1000.0,lv,DEM,16661,Kamala Harris,49.8,unkwn,0,0,0,49.8
88607,1102,Emerson,Nexstar,Emerson College,2.9,IVR/Online Panel/Text-to-Web,7.0,Georgia,2024-10-05,2024-10-08,1000.0,lv,REP,16651,Donald Trump,49.7,unkwn,0,0,0,49.7
88608,1102,Emerson,Nexstar,Emerson College,2.9,IVR/Online Panel/Text-to-Web,7.0,Michigan,2024-10-05,2024-10-08,950.0,lv,DEM,16661,Kamala Harris,49.7,unkwn,0,0,0,49.7
88608,1102,Emerson,Nexstar,Emerson College,2.9,IVR/Online Panel/Text-to-Web,7.0,Michigan,2024-10-05,2024-10-08,950.0,lv,REP,16651,Donald Trump,49.6,unkwn,0,0,0,49.6
88609,1102,Emerson,Nexstar,Emerson College,2.9,IVR/Online Panel/Text-to-Web,7.0,Nevada,2024-10-05,2024-10-08,900.0,lv,DEM,16661,Kamala Harris,49.2,unkwn,0,0,0,49.2
88609,1102,Emerson,Nexstar,Emerson College,2.9,IVR/Online Panel/Text-to-Web,7.0,Nevada,2024-10-05,2024-10-08,900.0,lv,REP,16651,Donald Trump,48.1,unkwn,0,0,0,48.1
88610,1102,Emerson,Nexstar,Emerson College,2.9,IVR/Online Panel/Text-to-Web,7.0,North Carolina,2024-10-05,2024-10-08,1000.0,lv,DEM,16661,Kamala Harris,49.0,unkwn,0,0,0,49.0
88610,1102,Emerson,Nexstar,Emerson College,2.9,IVR/Online Panel/Text-to-Web,7.0,North Carolina,2024-10-05,2024-10-08,1000.0,lv,REP,16651,Donald Trump,49.9,unkwn,0,0,0,49.9
88611,1102,Emerson,Nexstar,Emerson College,2.9,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,2024-10-05,2024-10-08,1000.0,lv,DEM,16661,Kamala Harris,49.0,unkwn,0,0,0,49.0
88611,1102,Emerson,Nexstar,Emerson College,2.9,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,2024-10-05,2024-10-08,1000.0,lv,REP,16651,Donald Trump,49.7,unkwn,0,0,0,49.7
88612,1102,Emerson,Nexstar,Emerson College,2.9,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,2024-10-05,2024-10-08,1000.0,lv,DEM,16661,Kamala Harris,49.2,unkwn,0,0,0,49.2
88612,1102,Emerson,Nexstar,Emerson College,2.9,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,2024-10-05,2024-10-08,1000.0,lv,REP,16651,Donald Trump,49.9,unkwn,0,0,0,49.9
88617,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Montana,2024-10-05,2024-10-08,656.0,rv,DEM,16661,Kamala Harris,39.0,unkwn,0,0,0,39.0
88617,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Montana,2024-10-05,2024-10-08,656.0,rv,REP,16651,Donald Trump,57.0,unkwn,0,0,0,57.0
88617,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Montana,2024-10-05,2024-10-08,656.0,rv,DEM,16661,Kamala Harris,38.0,unkwn,0,0,0,38.0
88617,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Montana,2024-10-05,2024-10-08,656.0,rv,REP,16651,Donald Trump,56.0,unkwn,0,0,0,56.0
88617,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Montana,2024-10-05,2024-10-08,656.0,lv,DEM,16661,Kamala Harris,40.0,unkwn,0,0,0,40.0
88617,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Montana,2024-10-05,2024-10-08,656.0,lv,REP,16651,Donald Trump,57.0,unkwn,0,0,0,57.0
88617,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Montana,2024-10-05,2024-10-08,656.0,lv,DEM,16661,Kamala Harris,39.0,unkwn,0,0,0,39.0
88617,1424,Siena/NYT,none,The New York Times/Siena College,3.0,Live Phone,9.0,Montana,2024-10-05,2024-10-08,656.0,lv,REP,16651,Donald Trump,56.0,unkwn,0,0,0,56.0
88646,1765,Torchlight Strategies,none,Torchlight Strategies,,Live Phone/Text-to-Web,2.0,Nebraska,2024-10-05,2024-10-08,600.0,lv,DEM,16661,Kamala Harris,37.0,unkwn,0,0,0,37.0
88646,1765,Torchlight Strategies,none,Torchlight Strategies,,Live Phone/Text-to-Web,2.0,Nebraska,2024-10-05,2024-10-08,600.0,lv,REP,16651,Donald Trump,57.0,unkwn,0,0,0,57.0
88671,1624,J.L. Partners,DailyMail.com,J.L. Partners,1.6,Live Phone/Online Panel/Text-to-Web,6.0,Pennsylvania,2024-10-05,2024-10-08,800.0,lv,DEM,16661,Kamala Harris,47.0,unkwn,0,0,0,47.0
88671,1624,J.L. Partners,DailyMail.com,J.L. Partners,1.6,Live Phone/Online Panel/Text-to-Web,6.0,Pennsylvania,2024-10-05,2024-10-08,800.0,lv,REP,16651,Donald Trump,47.0,unkwn,0,0,0,47.0
88687,468,Tarrance,Florida Republican Party,Tarrance Group,1.6,Live Phone/Text-to-Web,1.0,Florida,2024-10-05,2024-10-08,818.0,rv,DEM,16661,Kamala Harris,44.0,unkwn,0,0,0,44.0
88687,468,Tarrance,Florida Republican Party,Tarrance Group,1.6,Live Phone/Text-to-Web,1.0,Florida,2024-10-05,2024-10-08,818.0,rv,REP,16651,Donald Trump,51.0,unkwn,0,0,0,51.0
88666,1292,Hart/POS,NBC News,Hart Research Associates/Public Opinion Strategies,2.6,Live Phone,4.0,**National,2024-10-04,2024-10-08,1000.0,rv,DEM,16661,Kamala Harris,46.0,unkwn,0,0,0,46.0
